,distance_min,distance_max,distance_mean,distance_median,distance_std,distance_p10,distance_p25,distance_p50,distance_p75,distance_p90,speed_min,speed_max,speed_mean,speed_median,speed_std,speed_p10,speed_p25,speed_p50,speed_p75,speed_p90,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,acceleration_std,acceleration_p10,acceleration_p25,acceleration_p50,acceleration_p75,acceleration_p90,bearing_min,bearing_max,bearing_mean,bearing_median,bearing_std,bearing_p10,bearing_p25,bearing_p50,bearing_p75,bearing_p90,jerk_min,jerk_max,jerk_mean,jerk_median,jerk_std,jerk_p10,jerk_p25,jerk_p50,jerk_p75,jerk_p90,bearing_rate_min,bearing_rate_max,bearing_rate_mean,bearing_rate_median,bearing_rate_std,bearing_rate_p10,bearing_rate_p25,bearing_rate_p50,bearing_rate_p75,bearing_rate_p90,brate_rate_min,brate_rate_max,brate_rate_mean,brate_rate_median,brate_rate_std,brate_rate_p10,brate_rate_p25,brate_rate_p50,brate_rate_p75,brate_rate_p90,stop_time_min,stop_time_max,stop_time_mean,stop_time_median,stop_time_std,stop_time_p10,stop_time_p25,stop_time_p50,stop_time_p75,stop_time_p90,isInValid,isPure,target,stopRate,starTime,endTime,isWeekDay,dayOfWeek,durationInSeconds,distanceTravelled,startToEndDistance,startLat,starLon,endLat,endLon,selfIntersect,modayDistance,tuesdayDistance,wednesdayDay,thursdayDistance,fridayDistance,saturdayDistance,sundayDistance,stopTotal,stopTotalOverDuration,userId,time
97,0.0,27.925216210379524,6.454284898932674,0.0,9.080513193911433,0.0,0.0,0.0,11.019984165174934,16.483879886917908,0.0,0.900813426141275,0.2110575862434206,0.0,0.29520133186740655,0.0,0.0,0.0,0.3646264747545038,0.5464599514767927,-0.016902911439357977,0.030027114204709167,-0.002646757056992869,-0.00523805951869807,0.013773801381364633,-0.0168712014945657,-0.012066914833171826,-0.00523805951869807,0.0,0.01274550212524932,0.0,192.6025571280567,56.71627630108198,0.0,84.1402663606078,0.0,0.0,0.0,131.231013690606,191.31465412202715,-0.0015631597457358573,0.0009686165872486828,1.657071281525402e-05,6.887900111187371e-05,0.0006721461434917684,-0.0007953592358547503,0.0,6.887900111187371e-05,0.0004022304944390609,0.0006039490019056074,-6.372385126267462,6.42008523760189,-1.1890132796870845,0.0,4.589580868148051,-6.228925655054199,-6.082803463138231,0.0,0.31552376902242113,5.825735708418715,-0.4211023650470057,0.21241283754224874,-0.0011668065248682136,0.006785457398331638,0.22053162254189657,-0.3943319719337084,0.0,0.006785457398331638,0.1867980720544207,0.20763085516847332,243.0,243.0,243.0,243.0,0.0,243.0,243.0,243.0,243.0,243.0,False,False,Rien,1,2019-10-23 18:46:48,2019-10-23 18:51:22,1,2,274.0,64.54284898932674,9.650235769907692,48.829785,1.96097333333333,48.8297066666667,1.96103,5,0.0,0.0,64.54284898932674,0.0,0.0,0.0,0.0,243.0,0.8868613138686131,9999941,2019-10-23 18:46:48
98,0.0,24.47828249168074,2.447828249168074,0.0,7.343484747504221,0.0,0.0,0.0,0.0,2.447828249168065,0.0,0.789622015860669,0.0789622015860669,0.0,0.23688660475820064,0.0,0.0,0.0,0.0,0.07896220158606662,-0.025471677930989325,0.026320733862022303,8.490559310329777e-05,0.0,0.011582380230583233,-0.002547167793098932,0.0,0.0,0.0,0.0026320733862022208,0.0,17.40491155433483,1.740491155433483,0.0,5.221473466300449,0.0,0.0,0.0,0.0,1.740491155433477,-0.001726413726433721,0.0008216670300319137,-9.047466964018072e-05,0.0,0.0005978113753179371,-0.00017264137264337204,0.0,0.0,0.0,8.216670300319107e-05,-0.5614487598172526,0.5801637184778277,0.0018714958660575043,0.0,0.25529975032705865,-0.05614487598172525,0.0,0.0,0.0,0.05801637184778256,-0.03805374927650267,0.01811125031668557,-0.0019942498959817103,0.0,0.013177006092266715,-0.0038053749276502663,0.0,0.0,0.0,0.0018111250316685504,245.0,245.0,245.0,245.0,0.0,245.0,245.0,245.0,245.0,245.0,False,False,Rien,1,2019-10-23 18:51:53,2019-10-23 18:56:28,1,2,275.0,24.47828249168074,24.47828249168074,48.8295966666667,1.960975,48.8298066666667,1.961075,8,0.0,0.0,24.47828249168074,0.0,0.0,0.0,0.0,245.0,0.8909090909090909,9999941,2019-10-23 18:51:53
99,0.0,16.494765128314782,1.6494765128314781,0.0,4.948429538494435,0.0,0.0,0.0,0.0,1.6494765128314723,0.0,0.5320891976875736,0.05320891976875736,0.0,0.15962675930627207,0.0,0.0,0.0,0.0,0.05320891976875717,-0.017164167667341083,0.017736306589585787,-0.001659202874509638,0.0,0.00936089917196616,-0.017164167667341083,0.0,0.0,0.0,0.0017736306589585724,0.0,171.4908868420663,17.149088684206628,0.0,51.44726605261989,0.0,0.0,0.0,0.0,17.149088684206568,-0.0011633491418975622,0.0005721389222447028,-5.912102196528594e-05,0.0,0.0004056810594443529,-0.00011633491418975619,0.0,0.0,0.0,5.721389222447008e-05,-5.531964091679558,5.716362894735543,-0.5347565288623572,0.0,3.0169920900785305,-5.531964091679558,0.0,0.0,0.0,0.5716362894735523,-0.3749442328805034,0.18439880305598524,-0.019054542982451815,0.0,0.13074989111128474,-0.03749442328805033,0.0,0.0,0.0,0.01843988030559846,243.0,243.0,243.0,243.0,0.0,243.0,243.0,243.0,243.0,243.0,False,False,Rien,1,2019-10-23 18:56:59,2019-10-23 19:01:33,1,2,274.0,16.494765128314782,16.494765128314782,48.8298066666667,1.961075,48.82966,1.96110833333333,8,0.0,0.0,16.494765128314782,0.0,0.0,0.0,0.0,243.0,0.8868613138686131,9999941,2019-10-23 18:56:59
100,0.0,207.84867529557405,46.844038826422505,12.52027103137262,66.7587279543177,0.0,1.5848752203996244,12.52027103137262,62.8917543743294,136.83528208384297,0.0,6.704795977276582,1.5219249802425978,0.41734236771242067,2.155767316564823,0.0,0.051125007109665305,0.41734236771242067,2.0897744364837423,4.414041357543321,-0.08210590034886237,0.013962861408225754,-0.021881897825975327,-0.009624985740925825,0.033813384680079044,-0.07772571544839026,-0.042973847894204296,-0.009624985740925825,0.0,0.012233378609230112,0.0,358.25969355987587,141.1692137926914,124.15587417448694,134.746567874023,0.0,3.9070896724366833,124.15587417448694,274.3364109882784,312.9221851835906,-0.0008231470074904416,0.0023547417708767375,0.0002712386438451385,0.0,0.0008741697798291494,-0.0007908588381089568,-5.247000552193392e-05,0.0,0.0006090316808832523,0.0010853146015595895,-11.941989785329195,9.93125791738207,-0.32884168634089583,0.0,7.157131644760119,-10.132786585874953,-4.461432561348369,0.0,4.93012304549007,9.760815558632574,-0.6557880508976445,0.6407426427593511,-0.005722245283144317,0.0,0.4380437799443337,-0.5850901967043844,-0.39921872367185607,0.0,0.3854106008121635,0.4755941541322197,183.0,183.0,183.0,183.0,0.0,183.0,183.0,183.0,183.0,183.0,False,False,Rien,1,2019-10-23 19:02:04,2019-10-23 19:06:40,1,2,276.0,468.440388264225,279.764709455905,48.8296366666667,1.96308666666667,48.8290816666667,1.96681333333333,2,0.0,0.0,468.4403882642251,0.0,0.0,0.0,0.0,183.0,0.6630434782608695,9999941,2019-10-23 19:02:04
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,244.0,244.0,244.0,0.0,244.0,244.0,244.0,244.0,244.0,False,False,Rien,1,2019-10-23 19:07:10,2019-10-23 19:11:45,1,2,275.0,0.0,0.0,48.8290816666667,1.96681333333333,48.8290816666667,1.96681333333333,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.8872727272727273,9999941,2019-10-23 19:07:10
102,0.0,11.543282079581674,2.2723613343688354,0.0,4.545447260772119,0.0,0.0,0.0,0.0,11.216626345654179,0.0,0.37267770880355594,0.07450416468545777,0.0,0.1490083458887975,0.0,0.0,0.0,0.0,0.3723953151262752,-0.012422590293451864,0.012412131268367392,-3.3738790594997627e-08,0.0,0.007727799196665449,-0.012052824972761948,0.0,0.0,0.0,0.01206088854371417,0.0,348.41231292351443,36.03816287020042,0.0,104.18584956045,0.0,0.0,0.0,0.0,45.61361549299217,-0.0008141290401832375,0.00041408634311506217,2.2129744368861328e-09,0.0,0.0004389861319515888,-0.0007910905388887788,0.0,0.0,0.00039716236888896696,0.00040206448154075393,-11.239106868500466,11.613743764117148,0.03617666635968004,0.0,5.113626318900359,-1.4829901602047413,0.0,0.0,0.0,1.5088706409485122,-0.7617616877539205,0.3746368956166822,-0.0023728781160650423,0.0,0.29206250750274976,-0.0989689345138274,0.0,0.0,0.013191987820378575,0.36376034058264944,244.0,244.0,244.0,244.0,0.0,244.0,244.0,244.0,244.0,244.0,False,False,Rien,1,2019-10-23 19:12:15,2019-10-23 19:16:49,1,2,274.0,22.723613343688353,22.245268514167083,48.8289816666667,1.96676,48.8291816666667,1.96676,7,0.0,0.0,22.723613343688353,0.0,0.0,0.0,0.0,244.0,0.8905109489051095,9999941,2019-10-23 19:12:15
103,0.0,14.9348027616338,1.49348027616338,0.0,4.48044082849014,0.0,0.0,0.0,0.0,1.4934802761633748,0.0,0.4817678310204452,0.04817678310204452,0.0,0.14453034930613357,0.0,0.0,0.0,0.0,0.048176783102044346,-0.01554089777485307,0.0,-0.001554089777485307,0.0,0.004662269332455921,-0.0015540897774853066,0.0,0.0,0.0,0.0,0.0,348.6905284409806,34.86905284409806,0.0,104.60715853229418,0.0,0.0,0.0,0.0,34.869052844097936,0.0,0.0005013192830597764,5.0131928305977645e-05,0.0,0.00015039578491793292,0.0,0.0,0.0,0.0,5.013192830597746e-05,-11.248081562612278,0.0,-1.1248081562612278,0.0,3.374424468783683,-1.1248081562612275,0.0,0.0,0.0,0.0,0.0,0.3628413407294283,0.03628413407294283,0.0,0.10885240221882851,0.0,0.0,0.0,0.0,0.0362841340729427,244.0,244.0,244.0,244.0,0.0,244.0,244.0,244.0,244.0,244.0,False,False,Rien,1,2019-10-23 19:17:20,2019-10-23 19:21:55,1,2,275.0,14.9348027616338,14.9348027616338,48.829075,1.96682,48.8292066666667,1.96678,8,0.0,0.0,14.9348027616338,0.0,0.0,0.0,0.0,244.0,0.8872727272727273,9999941,2019-10-23 19:17:20
104,0.0,10.752572305129949,1.0752572305129948,0.0,3.2257716915389847,0.0,0.0,0.0,0.0,1.075257230512991,0.0,0.35841907683766494,0.035841907683766494,0.0,0.10752572305129948,0.0,0.0,0.0,0.0,0.03584190768376637,-0.011947302561255499,0.011561905704440805,-3.853968568146935e-05,0.0,0.005257383844982586,-0.0011947302561255496,0.0,0.0,0.0,0.0011561905704440764,0.0,0.6502836798308635,0.06502836798308635,0.0,0.19508510394925904,0.0,0.0,0.0,0.0,0.06502836798308613,-0.0007583615569579452,0.00039824341870851665,1.284656189382325e-06,0.0,0.00029543125016728036,-7.58361556957945e-05,0.0,0.0,0.0,0.0003754925719997782,-0.021676122661028786,0.020976892897769793,-6.992297632589933e-05,0.0,0.009538529430862431,-0.002167612266102878,0.0,0.0,0.0,0.0020976892897769718,-0.00137590372770318,0.0007225374220342929,2.33076587752998e-06,0.0,0.0005360041719621521,-0.00013759037277031797,0.0,0.0,0.0,0.0006812603102031975,244.0,244.0,244.0,244.0,0.0,244.0,244.0,244.0,244.0,244.0,False,False,Rien,1,2019-10-23 19:22:25,2019-10-23 19:27:00,1,2,275.0,10.752572305129949,10.752572305129949,48.8292066666667,1.96678,48.8293033333333,1.96678166666667,8,0.0,0.0,10.752572305129949,0.0,0.0,0.0,0.0,244.0,0.8872727272727273,9999941,2019-10-23 19:22:25
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,244.0,244.0,244.0,0.0,244.0,244.0,244.0,244.0,244.0,False,False,Rien,1,2019-10-23 19:27:30,2019-10-23 19:32:05,1,2,275.0,0.0,0.0,48.8293033333333,1.96678166666667,48.8293033333333,1.96678166666667,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.8872727272727273,9999941,2019-10-23 19:27:30
106,0.0,10.543509436448609,1.0543509436448608,0.0,3.163052830934583,0.0,0.0,0.0,0.0,1.0543509436448573,0.0,0.35145031454828696,0.035145031454828696,0.0,0.10543509436448609,0.0,0.0,0.0,0.0,0.03514503145482857,-0.011715010484942898,0.011337106920912483,-3.77903564030415e-05,0.0,0.0051551642349022524,-0.0011715010484942895,0.0,0.0,0.0,0.0011337106920912444,0.0,156.10227387724228,15.610227387724228,0.0,46.83068216317269,0.0,0.0,0.0,0.0,15.610227387724173,-0.0007436166905114639,0.0003905003494980966,-3.531163410133673e-05,0.0,0.00026324649861608616,-7.436166905114637e-05,0.0,0.0,0.0,3.905003494980952e-05,-5.203409129241409,5.035557221846525,-0.01678519073948843,0.0,2.289748581711143,-0.5203409129241409,0.0,0.0,0.0,0.5035557221846507,-0.33028923713186886,0.17344697097471365,-0.015684226615715523,0.0,0.116925139409848,-0.03302892371318688,0.0,0.0,0.0,0.017344697097471305,246.0,246.0,246.0,246.0,0.0,246.0,246.0,246.0,246.0,246.0,False,False,Rien,1,2019-10-23 19:32:35,2019-10-23 19:37:11,1,2,276.0,10.543509436448609,10.543509436448609,48.8291816666667,1.96676166666667,48.829095,1.96682,8,0.0,0.0,10.543509436448609,0.0,0.0,0.0,0.0,246.0,0.8913043478260869,9999941,2019-10-23 19:32:35
107,0.0,10.566502543656389,1.0566502543656389,0.0,3.1699507630969173,0.0,0.0,0.0,0.0,1.056650254365635,0.0,0.352216751455213,0.0352216751455213,0.0,0.10566502543656392,0.0,0.0,0.0,0.0,0.03522167514552117,-0.011740558381840432,0.011361830692103645,-3.787276897367874e-05,0.0,0.005166406529950336,-0.001174055838184043,0.0,0.0,0.0,0.0011361830692103606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007452383572240025,0.00039135194606134777,-3.538864111626547e-05,0.0,0.000263820582131754,-7.452383572240024e-05,0.0,0.0,0.0,3.913519460613464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,244.0,244.0,244.0,0.0,244.0,244.0,244.0,244.0,244.0,False,False,Rien,1,2019-10-23 19:37:42,2019-10-23 19:42:16,1,2,274.0,10.566502543656389,10.566502543656389,48.829095,1.96682,48.82919,1.96682,8,0.0,0.0,10.566502543656389,0.0,0.0,0.0,0.0,244.0,0.8905109489051095,9999941,2019-10-23 19:37:42
108,0.0,458.40819556906706,242.90458031565677,298.41130602813877,140.7808249277416,62.66345896030144,135.85490806516242,298.41130602813877,328.9532479293233,396.7230118205026,0.0,15.280273185635568,7.981843106189321,9.626171162198025,4.656312029514052,2.0887819653433817,4.41990993625187,9.626171162198025,10.692682039179937,13.224100394016755,-0.5093424395211856,0.165860752867562,-0.05953709263346959,0.01855542995906874,0.2361258983995862,-0.5093424395211856,-0.07288286214697079,0.01855542995906874,0.09834662927877912,0.14384097084681327,0.0,189.0616841528716,106.77882868210652,97.24104081269289,53.34335179414892,64.14058521412002,80.42194324072076,97.24104081269289,137.3717906893429,183.799924824956,-0.020991508642620935,0.005032220056663866,-0.0018588852906882703,0.0,0.007440990653517032,-0.008075651258503095,-0.0046243196755720315,0.0,0.003729290391367617,0.0042367454793656575,-4.707631156179542,3.241367828330487,-1.093538097532997,-0.06092707646958628,2.587372741691345,-4.707631156179542,-3.4337991582829233,-0.06092707646958628,0.621862963633706,1.1168935806925608,-0.21833082441530072,0.21319670919435574,-0.004025805191903656,0.0,0.11533872513253766,-0.17295548373514638,-0.006819356305655606,0.0,0.02073095394367654,0.11552526852544862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Rien,0,2019-10-23 19:42:47,2019-10-23 19:47:21,1,2,274.0,2429.0458031565677,2026.5239637340399,48.8290666666667,1.96685333333333,48.823315,1.99311333333333,0,0.0,0.0,2429.0458031565677,0.0,0.0,0.0,0.0,0.0,0.0,9999941,2019-10-23 19:42:47
109,0.0,649.637001779476,329.83497255407684,352.45834920439415,231.56760703620984,12.116609002465681,132.23268073476567,352.45834920439415,551.0787590412687,607.0250501290029,0.0,20.956032315466967,10.781845349715908,11.748611640146471,7.557113881329969,0.4038869667488561,4.265570346282763,11.748611640146471,17.776734162621572,20.164314896581875,-0.4458096905762675,0.33693516739232066,-0.04361342260943848,-0.030281635001595107,0.2651615468548006,-0.4458096905762675,-0.22223235965059282,-0.030281635001595107,0.19405549420407836,0.21948076325339122,0.0,135.72626647855685,100.77933021411923,120.28030987951641,38.99785993547158,67.61525899746887,83.72661088248152,120.28030987951641,124.22376946452079,129.7444483600146,-0.011857793278223479,0.01371418978525085,-0.0022042987207690134,-0.004445675720527881,0.00863194451907587,-0.01041414832860853,-0.009410259456223228,-0.004445675720527881,0.0031573764553475643,0.009974153499381001,-4.021885108695282,1.3423973558173012,-0.8361521310282374,-0.11317627235477706,1.6959376895816147,-4.021885108695282,-0.8715339008282137,-0.11317627235477706,0.07695349421322684,0.2798305283950878,-0.13178067196130513,0.04202993125226859,-0.012312650792988674,-8.674870103395878e-05,0.0453992113218904,-0.04859696144353761,-0.01749209839396588,-8.674870103395878e-05,0.0017029861902365527,0.03191073930423122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Rien,0,2019-10-23 19:47:52,2019-10-23 19:52:27,1,2,275.0,3298.349725540768,3092.971573819064,48.8208266666667,1.99841333333333,48.8114916666667,2.03819333333333,0,0.0,0.0,3298.3497255407683,0.0,0.0,0.0,0.0,0.0,0.0,9999941,2019-10-23 19:47:52
110,0.0,190.50415481457452,71.31668998138535,31.49661051658837,68.54269118569609,12.336956278801276,17.894588235303917,31.49661051658837,124.85932321129528,177.67954498015212,0.0,6.35013849381915,2.2796962728380397,0.9601731119177733,2.3028588160751227,0.3760789315413537,0.49745791446779336,0.9601731119177733,4.161977440376509,5.772566860610191,-0.10672681094862452,0.041875810973540796,-0.022953308202970195,-0.014926296691934838,0.038786345108346394,-0.059182691529891154,-0.04460199804160201,-0.014926296691934838,-0.007016397976517792,0.010930732776445901,0.0,318.3617998850194,132.65834277031502,106.03006800845179,104.83677534043737,13.747249022270536,49.74878689244753,106.03006800845179,169.78304537995916,286.3075616453836,-0.0028825936338380937,0.0030600171418896562,5.8968235424019616e-05,0.0,0.0016761513751091888,-0.0021101999983396628,-0.0007743725652722612,0.0,0.0012124387117769103,0.0016102317573164766,-5.086632803404033,7.077724395885587,-0.12188998887664147,-1.2925096064369288,3.7678343589662497,-3.8176093143715284,-2.502856838437273,-1.2925096064369288,1.2361042111966527,5.299605444272837,-0.27900780007741716,0.33139028365912276,-0.013287236066580157,-0.020560296523646826,0.180717640891446,-0.24568369020404915,-0.07122076889278946,-0.020560296523646826,0.0,0.23294719429049138,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,123.0,123.0,False,False,Rien,1,2019-10-23 19:52:58,2019-10-23 19:57:39,1,2,281.0,641.8502098324682,450.3650524380646,48.8099066666667,2.042365,48.8110683333333,2.048255,0,0.0,0.0,641.8502098324682,0.0,0.0,0.0,0.0,123.0,0.4377224199288256,9999941,2019-10-23 19:52:58
111,0.0,708.2800699145762,376.6928207493495,379.3915826299061,262.3866049812851,123.2038922862841,139.50243633547862,379.3915826299061,627.2685423853159,639.1700452259439,0.0,23.609335663819206,12.390661129804723,12.646386087663538,8.645542238723507,3.974319106009165,4.611483801623798,12.646386087663538,20.355908508805978,20.963831164691005,-0.657118786257933,0.5235612742252428,-0.07948166576668611,-0.0019409474064762595,0.33367789724151814,-0.657118786257933,-0.12086287133960555,-0.0019409474064762595,0.04521268315228134,0.1480972201813874,0.0,307.5461955078375,150.91732863636696,102.9916499220414,99.1673871735877,69.40944962739628,80.75158555219716,102.9916499220414,249.65268282223496,278.54797334248883,-0.021571510823767206,0.016692571209460598,-0.0023551016405433944,-0.0009270883025721727,0.010018368986460637,-0.01467261955050523,-0.006826481322598261,-0.0009270883025721727,0.001466064947864188,0.007347816760986653,-3.7558090062688647,0.8604745317454235,-1.2893902186024917,-0.9196819638734293,1.3694737778496617,-2.9380866625243174,-2.500270494479643,-0.9196819638734293,-0.48133831134428673,0.0522732255423135,-0.07860566603854394,0.09852692933824689,-0.0059215591121795945,0.0,0.05093462607789537,-0.07453061857829173,-0.04191025635237412,0.0,0.022967907692053906,0.03679273647392832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Rien,0,2019-10-24 08:24:34,2019-10-24 08:29:08,1,3,274.0,3766.9282074934954,2598.1977084739315,48.8361383333333,2.07204833333333,48.835975,2.10753666666667,0,0.0,0.0,0.0,3766.928207493495,0.0,0.0,0.0,0.0,0.0,9999941,2019-10-24 08:24:34
112,0.0,626.5942562465352,260.6605320457702,212.76930273630668,199.46689515302955,82.45769162955128,100.2180471454733,212.76930273630668,395.4483442493145,552.6223281871098,0.0,20.21271794343662,8.555682572541038,6.957399904730089,6.536304260203595,2.659925536437138,3.3406015715157773,6.957399904730089,13.10963025210314,18.353368546425536,-0.2926689822397189,0.18336905593741354,-0.07257604189586601,-0.13174603619287206,0.14962092905761898,-0.1922092811282818,-0.15773527439711565,-0.13174603619287206,0.027775962674846725,0.16753769699664722,0.0,184.04902627834602,126.6623709946216,121.09473293813676,49.260168179513855,101.40062557769613,117.3695688344514,121.09473293813676,164.71436367005984,173.9844385832261,-0.011150329455005426,0.011074273523526388,-0.0006606773106598727,0.0,0.007448460483826022,-0.010571190118585054,-0.0071479736482014024,0.0,0.005085870996367015,0.008945502868171503,-4.098689706153554,2.379388817511677,-0.9770409443095127,-0.38525040911208075,1.8986477110428819,-4.098689706153554,-1.8716590575689471,-0.38525040911208075,0.0359234056861081,0.35202462955649144,-0.14901215583821628,0.11976991582943447,-0.013055879238681841,0.0,0.0763804170230588,-0.13757561827232234,-0.01872727687449859,0.0,0.00411076553374407,0.07042287140825634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Rien,0,2019-10-24 08:29:39,2019-10-24 08:34:13,1,3,274.0,2606.6053204577015,2372.9315247540944,48.83344,2.11253333333333,48.815,2.12883,0,0.0,0.0,0.0,2606.605320457702,0.0,0.0,0.0,0.0,0.0,9999941,2019-10-24 08:29:39
113,0.0,218.22894416826057,105.25829244921879,118.43680690463572,78.90614762901068,8.56608077770899,23.46004226888956,118.43680690463572,168.39846121583759,205.3788539943939,0.0,7.03964336026647,3.4599018555003065,3.9478935634878574,2.585376916341846,0.2763251863777093,0.7689358127556727,3.9478935634878574,5.470836416725728,6.822496321945574,-0.12664211430960876,0.07499241832088392,-0.01626325084437693,-0.019596485908255197,0.05460106058657931,-0.05904019958469362,-0.036104304825898964,-0.019596485908255197,-0.0073659300656078106,0.06798882872017248,0.0,197.04005814424306,95.62822550134342,99.99194054675237,63.00373088145641,5.9659241352210985,57.77842984797353,99.99194054675237,112.33196756875793,192.93116831032256,-0.00672115108768309,0.0033639116643029163,-0.00027933286702759694,0.0001232659016557809,0.0027346244455160687,-0.003788978592860045,-8.460661594653695e-05,0.0001232659016557809,0.0008166704838867628,0.002517098093040457,-4.678051962274373,3.457531603278639,-0.3399995461293414,-0.2325006552234305,2.250026604187065,-2.916726115957908,-1.1552671113353636,-0.2325006552234305,0.14188913294306016,2.9190691782216205,-0.2711861188517671,0.11963550024016689,-0.002571141024491703,0.02390533050352453,0.12159463338640952,-0.1945265098059843,0.0,0.02390533050352453,0.08257084339898868,0.10826872676400157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Rien,0,2019-10-24 08:34:44,2019-10-24 08:39:18,1,3,274.0,1052.5829244921877,817.22308995654,48.8146,2.131615,48.8111633333333,2.14147666666667,0,0.0,0.0,0.0,1052.5829244921879,0.0,0.0,0.0,0.0,0.0,9999941,2019-10-24 08:34:44
114,0.0,577.9743779413516,164.07747124400652,79.8656053394089,186.4620634814919,26.953924841974775,55.40159867710956,79.8656053394089,189.94955903653297,393.297643595398,0.0,8.715478087035338,3.3136420123393866,2.576309849658352,2.598059705710257,0.8984641613991592,1.8113006068260922,2.576309849658352,4.140552468014914,6.260468248932623,-0.23283992961408836,0.198037685076677,-0.02782151372163445,-0.03603333542802214,0.11904998077907415,-0.13426811916151118,-0.0685535788597931,-0.03603333542802214,0.006596070816789279,0.09176948754377061,0.0,260.08511571058386,191.6225357652855,203.0421848352181,81.66459989968463,121.33006242176529,202.33381687609932,203.0421848352181,236.78140802949912,258.3910369455249,-0.013899277893250496,0.008185933939868429,-0.0001599964217520627,0.0,0.006864445357176428,-0.007349263184932718,-0.0016044991745195049,0.0,0.003901183675078319,0.007955793986041355,-6.523121635578778,1.3653495381768712,-1.9725277406126611,-0.35027160602990237,2.99953101999041,-6.523121635578778,-4.145605786384481,-0.35027160602990237,-0.004219454043928768,0.5575847530635544,-0.21652026103898595,0.05765047850037181,-0.035870808173011935,0.0,0.08643545187024247,-0.14927689392293547,-0.05297542191306181,0.0,0.006862484576827095,0.03129517289234125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Rien,0,2019-10-24 12:39:20,2019-10-24 12:43:58,1,3,278.0,1148.5422987080456,1023.1832618760606,48.80427,2.13935666666667,48.7992566666667,2.12764666666667,0,0.0,0.0,0.0,1148.5422987080456,0.0,0.0,0.0,0.0,0.0,9999941,2019-10-24 12:39:20
